time,power,soc,current,voltage,output,loss,temp,warning
3.9,-50000.0,51.129434224508366,-121.49630191453534,411.53515960651816,-50000.00000000002,1723.8462468758971,60,
4.0,-50000.0,51.316634265177186,-121.30562635339587,412.1820355993761,-50000.00000000003,1717.5241960459857,60,
4.1,-50000.0,51.5035420739572,-121.11626008944502,412.8264855856246,-50000.00000000004,1711.2548188295775,60,
4.2,0.0,51.5035420739572,-9.255317119514933e-14,385.72479237375995,-3.570005274278204e-11,1.0548935877587282e-27,60,
4.3,-50000.0,51.69016498149652,-120.93164408548552,413.45671249334356,-49999.999999999935,1705.1348795692945,60,
4.4,-45000.0,51.8589306952485,-109.36018251128633,411.4843169300293,-44999.99999999999,1393.6911732734407,60,
4.5,-38000.0,52.002535233800494,-93.05574098169087,408.35739524632476,-37999.99999999996,1008.6156089652944,60,
4.6,-38000.0,52.145966604295666,-92.94352808087544,408.85041470487283,-37999.99999999992,1005.7729204301696,60,
4.7,-25000.0,52.241865996104565,-62.142805892162954,402.29918236042784,-24999.999999999935,449.4338494088503,60,
4.8,-6000.0,52.265493183581725,-15.310417485199489,391.89003211703397,-6000.000000000026,27.27340505362112,60,
4.9,-8000.0,52.29689793893779,-20.350281470730494,393.11495575657034,-7999.999999999971,48.181117790688404,60,
5.0,-2000.0,52.304817530231226,-5.1318951581480325,389.7195750042945,-2000.000000000048,3.063745446803058,60,
5.1,-20000.0,52.381973137543156,-49.99683353813235,400.02533329928076,-20000.00000000005,290.7852123396379,60,
5.2,0.0,52.381973137543156,5.4351815385342085e-14,388.81836361699425,2.1132983917741683e-11,3.6401446020019835e-28,60,
5.3,0.0,52.381973137543156,8.632347149436684e-14,388.7989604533422,3.3562475979733545e-11,9.182233269409763e-28,60,
5.4,0.0,52.381973137543156,4.1563152941732186e-14,388.77962800221394,1.6158907139285762e-11,2.1286658745271114e-28,60,
5.5,0.0,52.381973137543156,-2.5577324887219805e-14,388.76036600590606,-9.943450184607542e-12,8.06121987986591e-29,60,
5.6,0.0,52.381973137543156,-2.877449049812228e-14,388.7411742076543,-1.1185829223467046e-11,1.0202481410455292e-28,60,
5.7,0.0,52.381973137543156,0.0,388.7220523516301,0.0,0.0,60,
5.8,0.0,52.381973137543156,2.877449049812228e-14,388.7030001829375,1.1184730785355558e-11,1.0202481410455292e-28,60,
5.9,0.0,52.381973137543156,-1.5985828054512377e-14,388.6840174476092,-6.21343587045457e-12,3.148914015572649e-29,60,
6.0,0.0,52.381973137543156,-1.9182993665414856e-14,388.66510389260367,-7.455760225939623e-12,4.534436182424575e-29,60,
6.1,0.0,52.381973137543156,-2.238015927631733e-14,388.64625926580123,-8.697965184513552e-12,6.171871470522338e-29,60,
6.2,0.0,52.381973137543156,9.911213393797675e-14,388.6274833160014,3.8517699178394356e-11,1.2104425475861266e-27,60,
6.3,0.0,52.381973137543156,3.1971656109024757e-15,388.60877579291906,1.2424466140600312e-12,1.2595656062290484e-30,60,
6.4,0.0,52.381973137543156,-6.714047782895199e-14,388.590136447181,-2.6090127440681385e-11,5.554684323470154e-28,60,
6.5,0.0,52.381973137543156,-3.1971656109024755e-14,388.5715650303231,-1.2423276450895039e-11,1.2595656062290484e-28,60,
6.6,0.0,52.381973137543156,-4.7957484163537136e-14,388.5530612947866,-1.86340272837386e-11,2.8340226140153593e-28,60,
6.7,0.0,52.381973137543156,9.27178027161718e-14,388.5346249939149,3.6024076708587595e-11,1.0592946748386393e-27,60,
6.8,0.0,52.381973137543156,-4.1563152941732186e-14,388.51625588195054,-1.6147960563570668e-11,2.128665874527092e-28,60,
6.9,0.0,52.381973137543156,9.591496832707428e-15,388.49795371403144,3.726276892561449e-12,1.1336090456061539e-29,60,
7.0,0.0,52.381973137543156,7.992914027256189e-14,388.47971824618793,3.105084989274488e-11,7.872285038931553e-28,60,
7.1,0.0,52.381973137543156,-1.5985828054512377e-14,388.46154923533965,-6.209879531865633e-12,3.148914015572621e-29,60,
7.2,0.0,52.381973137543156,-3.836598733082971e-14,388.44344643929185,-1.49030163448337e-11,1.8137744729698462e-28,60,
7.3,0.0,52.381973137543156,-6.714047782895199e-14,388.4254096167326,-2.607906760257383e-11,5.554684323470105e-28,60,
7.4,0.0,52.381973137543156,5.4351815385342085e-14,388.40743852722943,2.111064939312558e-11,3.6401446020019835e-28,60,
7.5,0.0,52.381973137543156,7.673197466165942e-14,388.3895329312259,2.980189579973257e-11,7.25509789187932e-28,60,
7.6,0.0,52.381973137543156,1.2788662443609903e-14,388.3716925900389,4.966754479187441e-12,2.0153049699664775e-29,60,
7.7,0.0,52.381973137543156,-6.394331221804951e-15,388.3539172658548,-2.4832635782833126e-12,5.0382624249162386e-30,60,
7.8,0.0,52.381973137543156,6.394331221804951e-15,388.3362067217271,2.483150331198041e-12,5.038262424916194e-30,60,
7.9,0.0,52.381973137543156,7.992914027256189e-14,388.31856072157234,3.1037968710353895e-11,7.872285038931623e-28,60,
8.0,0.0,52.381973137543156,9.591496832707427e-14,388.30097903016787,3.7243876105050484e-11,1.1336090456061437e-27,60,
8.1,0.0,52.381973137543156,9.911213393797675e-14,388.283461413148,3.8483602433481154e-11,1.2104425475861158e-27,60,
8.2,0.0,52.381973137543156,-9.591496832707428e-15,388.2660076370013,-3.724052182498256e-12,1.1336090456061438e-29,60,
8.3,0.0,52.381973137543156,-7.033764343985447e-14,388.24861746906726,-2.7308492821555706e-11,6.0962975341487045e-28,60,
8.4,0.0,52.381973137543156,-6.394331221804951e-14,388.2312906775333,-2.4824794632609847e-11,5.038262424916194e-28,60,
8.5,0.0,52.381973137543156,-2.238015927631733e-14,388.2140270314317,-8.688291758264003e-12,6.171871470522338e-29,60,
8.6,0.0,52.381973137543156,7.673197466165942e-14,388.1968263006364,2.978710903943704e-11,7.25509789187932e-28,60,
8.7,0.0,52.381973137543156,7.673197466165942e-14,388.1796882558601,2.9785794003419516e-11,7.25509789187932e-28,60,
8.8,0.0,52.381973137543156,7.033764343985447e-14,388.16261266865104,2.7302443446569914e-11,6.0962975341487045e-28,60,
8.9,0.0,52.381973137543156,5.4351815385342085e-14,388.14559931138996,2.109641795640563e-11,3.640144602001951e-28,60,
9.0,0.0,52.381973137543156,3.1971656109024755e-14,388.1286479572873,1.2409115658551122e-11,1.2595656062290484e-28,60,
9.1,0.0,52.381973137543156,-2.5577324887219805e-14,388.1117583803799,-9.92686053664513e-12,8.06121987986591e-29,60,
9.2,0.0,52.381973137543156,2.238015927631733e-14,388.09493035552805,8.685626355687999e-12,6.171871470522338e-29,60,
9.3,-60000.0,52.602011801431715,-142.58505419978147,420.80146714347495,-59999.999999999935,2364.502265888731,60,
9.4,-55000.0,52.80457818421935,-131.263016046392,419.00606626745036,-54999.999999999935,2002.643970342129,60,
9.5,-60000.0,53.02387233392349,-142.1026090082852,422.2301083613582,-59999.99999999998,2345.6967345365338,60,
9.6,0.0,53.02387233392349,-4.16172475758545e-14,390.4063453028534,-1.6247637527653393e-11,2.135159876931634e-28,60,
9.7,-50000.0,53.208531749585184,-119.65930134877446,417.85301632560527,-49999.99999999998,1662.220161275203,60,
9.8,-50000.0,53.39291561748496,-119.48074639905181,418.47746609320484,-50000.00000000001,1656.3884089922253,60,
9.9,-50000.0,53.57702578043689,-119.30338559285276,419.0995901041329,-49999.99999999991,1650.603628090592,60,
10.0,-50000.0,53.76086406391809,-119.12720769581702,419.719398843558,-49999.99999999999,1644.865276742342,60,
10.1,-45000.0,53.92709561532243,-107.71804531001301,417.7573021353082,-44999.99999999992,1344.1777530922777,60,
10.2,-45000.0,54.093105684842705,-107.57452504913867,418.3146519070807,-44999.99999999998,1339.9599262612169,60,
10.3,-25000.0,54.187604677192446,-61.235347042636974,408.26093436839625,-24999.99999999998,433.98092391826935,60,
10.4,-25000.0,54.28203219340373,-61.1890305049102,408.5699641538493,-24999.999999999953,433.2072673859014,60,
10.5,-45000.0,54.44758360615497,-107.27731546280707,419.4735840085543,-44999.999999999985,1331.2105683610391,60,
10.6,-42000.0,54.60246894769585,-100.36570131848966,418.46965096892757,-42000.0,1164.6496716450065,60,
10.7,-40000.0,54.75016506783297,-95.7070858488528,417.94188638415744,-40000.00000000004,1058.5704054192518,60,
10.8,-30000.0,54.86222164851276,-72.61266428049943,413.1510707844488,-30000.000000000036,609.0768473456861,60,
10.9,-10000.0,54.90055684114154,-24.84120482344828,402.5569641678875,-10000.000000000024,71.26115260147117,60,
11.0,0.0,54.90055684114154,-6.427109496428998e-14,396.95450633739574,-2.551270077331361e-11,5.098933418744243e-28,60,
11.1,0.0,54.90055684114154,-6.4271094964289976e-15,396.91844274100316,-2.551038292648511e-12,5.098933418744243e-30,60,
11.2,0.0,54.90055684114154,-8.997953295000597e-14,396.88250962653353,-3.5711302852221736e-11,9.993909500738719e-28,60,
11.3,0.0,54.90055684114154,-1.2854218992857995e-14,396.84670652188936,-5.101154472226813e-12,2.0395733674977334e-29,60,
11.4,0.0,54.90055684114154,6.427109496428998e-14,396.81103295668134,2.550347958203687e-11,5.098933418744243e-28,60,
11.5,0.0,54.90055684114154,-9.640664244643497e-14,396.7754884622221,-3.8251792647687025e-11,1.1472600192174546e-27,60,
11.6,0.0,54.90055684114154,1.9281328489286993e-14,396.7400725715197,7.649675664115032e-12,4.589040076869818e-29,60,
11.7,0.0,54.90055684114154,-1.9281328489286993e-14,396.7047848192724,-7.648995269372302e-12,4.589040076869818e-29,60,
11.8,0.0,54.90055684114154,7.712531395714797e-14,396.6696247418614,3.059326934548013e-11,7.34246412299184e-28,60,
11.9,0.0,54.90055684114154,0.0,396.6345918773458,0.0,0.0,60,
12.0,0.0,54.90055684114154,-8.997953295000597e-14,396.5996857654557,-3.568585449329484e-11,9.993909500738719e-28,60,
12.1,0.0,54.90055684114154,1.0283375194286396e-13,396.5649059475866,4.07802571674593e-11,1.3053269551985262e-27,60,
12.2,0.0,54.90055684114154,-6.4271094964289976e-15,396.53025196679346,-2.5485433480371613e-12,5.098933418744243e-30,60,
12.3,0.0,54.90055684114154,7.712531395714797e-14,396.4957233677842,3.057985714740685e-11,7.34246412299184e-28,60,
12.4,0.0,54.90055684114154,3.8562656978573986e-14,396.4613196969143,1.5288601876744864e-11,1.8356160307479273e-28,60,
12.5,0.0,54.90055684114154,-1.0283375194286396e-13,396.42704050218055,-4.076607994644492e-11,1.3053269551985262e-27,60,
12.6,0.0,54.90055684114154,-7.069820446071898e-14,396.3928853332149,-2.802426525406196e-11,6.169709436680534e-28,60,
12.7,0.0,54.90055684114154,-5.784398546786099e-14,396.35885374127906,-2.2926975775868583e-11,4.130136069182838e-28,60,
12.8,0.0,54.90055684114154,2.570843798571599e-14,396.32494527925815,1.0188895277904091e-11,8.158293469990934e-29,60,
12.9,0.0,54.90055684114154,-6.4271094964289976e-15,396.2911595016551,-2.547006674583946e-12,5.098933418744243e-30,60,
13.0,0.0,54.90055684114154,-6.427109496428998e-14,396.2574959645847,-2.5467903153451576e-11,5.098933418744243e-28,60,
13.1,0.0,54.90055684114154,6.4271094964289976e-15,396.22395422576756,2.546574738917079e-12,5.098933418744243e-30,60,
13.2,0.0,54.90055684114154,-5.141687597143198e-14,396.1905338445248,-2.0370879539739356e-11,3.2633173879963156e-28,60,
13.3,0.0,54.90055684114154,-8.997953295000597e-14,396.1572343817718,-3.5646042924437876e-11,9.993909500738895e-28,60,
13.4,0.0,54.90055684114154,-8.997953295000597e-14,396.1240554000126,-3.5643057495155426e-11,9.993909500738719e-28,60,
13.5,0.0,54.90055684114154,5.141687597143198e-14,396.0909964633341,2.036576163855615e-11,3.2633173879963156e-28,60,
13.6,0.0,54.90055684114154,-5.784398546786099e-14,396.05805713740057,-2.2909576501485054e-11,4.130136069182838e-28,60,
13.7,0.0,54.90055684114154,9.640664244643497e-14,396.0252369894475,3.8179463422206334e-11,1.1472600192174546e-27,60,
13.8,0.0,54.90055684114154,-7.069820446071898e-14,395.99253558827644,-2.7995961245938505e-11,6.169709436680644e-28,60,
13.9,0.0,54.90055684114154,-4.4989766475002986e-14,395.9599525042488,-1.781414579661943e-11,2.4984773751846797e-28,60,
14.0,0.0,54.90055684114154,-7.069820446071898e-14,395.9274873092806,-2.7991362449410238e-11,6.169709436680534e-28,60,
14.1,0.0,54.90055684114154,6.4271094964289976e-15,395.89513957683675,2.544461411164371e-12,5.098933418744243e-30,60,
14.2,0.0,54.90055684114154,-1.0283375194286396e-13,395.86290888192536,-4.070806817534447e-11,1.3053269551985262e-27,60,
14.3,0.0,54.90055684114154,-1.2854218992857995e-14,395.8307948010921,-5.088095720490274e-12,2.0395733674977334e-29,60,
14.4,0.0,54.90055684114154,3.8562656978573986e-14,395.79879691241496,1.5263053237865726e-11,1.8356160307479273e-28,60,
14.5,0.0,54.90055684114154,1.0283375194286396e-13,395.76691479549834,4.069819674327285e-11,1.3053269551985262e-27,60,
14.6,0.0,54.90055684114154,0.0,395.73514803146776,0.0,0.0,60,
14.7,0.0,54.90055684114154,-1.9281328489286993e-14,395.7034962029641,-7.62968909464868e-12,4.589040076869818e-29,60,
14.8,0.0,54.90055684114154,0.0,395.6719588941385,0.0,0.0,60,
14.9,0.0,54.90055684114154,-8.997953295000597e-14,395.6405356906467,-3.559955061753456e-11,9.993909500738719e-28,60,
15.0,0.0,54.90055684114154,-4.4989766475002986e-14,395.60922617964326,-1.7798366701178787e-11,2.4984773751846797e-28,60,
15.1,0.0,54.90055684114154,8.355242345357698e-14,395.57802994977675,3.3051503067295505e-11,8.617197477677772e-28,60,
15.2,0.0,54.90055684114154,1.2854218992857995e-14,395.54694659118405,5.084447073439385e-12,2.0395733674976973e-29,60,
15.3,0.0,54.90055684114154,-3.213554748214499e-14,395.51597569548494,-1.271012241690916e-11,1.2747333546860835e-28,60,
15.4,0.0,54.90055684114154,4.4989766475002986e-14,395.48511685577654,1.7792783051680653e-11,2.4984773751846797e-28,60,
15.5,0.0,54.90055684114154,-7.712531395714797e-14,395.45436966662857,-3.049954241626478e-11,7.342464122991709e-28,60,
15.6,0.0,54.90055684114154,4.4989766475002986e-14,395.4237337240773,1.779002143892e-11,2.4984773751846797e-28,60,
15.7,0.0,54.90055684114154,1.9281328489286993e-14,395.39320862562084,7.623706337943779e-12,4.589040076869818e-29,60,
15.8,0.0,54.90055684114154,6.4271094964289976e-15,395.3627939702134,2.5410399676606597e-12,5.0989334187443335e-30,60,
15.9,0.0,54.90055684114154,-1.0283375194286396e-13,395.3324893582603,-4.0653523145622246e-11,1.3053269551985262e-27,60,
16.0,0.0,54.90055684114154,5.141687597143198e-14,395.3022943916126,2.0325209041956035e-11,3.2633173879963156e-28,60,
16.1,0.0,54.90055684114154,-6.4271094964289976e-15,395.27220867356203,-2.540457766040315e-12,5.0989334187443335e-30,60,
16.2,0.0,54.90055684114154,-4.4989766475002986e-14,395.2422318088355,-1.7781855710138508e-11,2.498477375184635e-28,60,
16.3,0.0,54.90055684114154,-3.8562656978573986e-14,395.2123634035902,-1.5240438803624174e-11,1.83561603074796e-28,60,
16.4,0.0,54.90055684114154,5.141687597143198e-14,395.18260306540805,2.031905488788172e-11,3.2633173879962578e-28,60,
16.5,0.0,54.90055684114154,-1.2854218992857995e-14,395.1529504032911,-5.079382560157858e-12,2.0395733674977334e-29,60,
16.6,0.0,54.90055684114154,1.9281328489286993e-14,395.12340502765574,7.618504166143822e-12,4.5890400768699e-29,60,
16.7,0.0,54.90055684114154,-6.427109496428998e-14,395.0939665503282,-2.5393121843974154e-11,5.098933418744153e-28,60,
16.8,0.0,54.90055684114154,2.570843798571599e-14,395.064634584539,1.015649465856617e-11,8.158293469990934e-29,60,
16.9,0.0,54.90055684114154,1.9281328489286993e-14,395.03540874491813,7.616807480910522e-12,4.5890400768697364e-29,60,
17.0,0.0,54.90055684114154,6.427109496428998e-14,395.00628864748984,2.538748668915456e-11,5.098933418744334e-28,60,
17.1,0.0,54.90055684114154,1.9281328489286993e-14,394.97727390966753,7.615686564055385e-12,4.5890400768699e-29,60,
17.2,0.0,54.90055684114154,-5.141687597143198e-14,394.9483641502491,-2.030701105463331e-11,3.2633173879962578e-28,60,
17.3,0.0,54.90055684114154,2.570843798571599e-14,394.9195589894114,1.0152764991625591e-11,8.158293469990934e-29,60,
17.4,0.0,54.90055684114154,1.0283375194286396e-13,394.89085804870575,4.060810854108531e-11,1.3053269551985031e-27,60,
17.5,0.0,54.90055684114154,2.570843798571599e-14,394.86226095105263,1.015129194855974e-11,8.158293469990934e-29,60,
17.6,0.0,54.90055684114154,-1.9281328489286993e-14,394.83376732073685,-7.612919566373835e-12,4.5890400768699e-29,60,
17.7,0.0,54.90055684114154,1.0283375194286396e-13,394.8053767834025,4.059931818185335e-11,1.3053269551985031e-27,60,
17.8,0.0,54.90055684114154,-1.2854218992857995e-14,394.7770889660483,-5.074551154932569e-12,2.0395733674977334e-29,60,
17.9,0.0,54.90055684114154,7.712531395714797e-14,394.7489034970224,3.044513311644776e-11,7.342464122991578e-28,60,
18.0,0.0,54.90055684114154,1.0283375194286396e-13,394.72082000601773,4.059062289118268e-11,1.3053269551985494e-27,60,
18.1,0.0,54.90055684114154,1.9281328489286993e-14,394.692838124067,7.610202264239112e-12,4.5890400768699e-29,60,
18.2,0.0,54.90055684114154,2.570843798571599e-14,394.6649574835378,1.014621958460077e-11,8.158293469990644e-29,60,
18.3,0.0,54.90055684114154,1.2854218992857995e-14,394.63717771812793,5.0727527051122364e-12,2.0395733674977334e-29,60,
18.4,0.0,54.90055684114154,-7.069820446071898e-14,394.6094984628605,-2.789818300446908e-11,6.169709436680424e-28,60,
18.5,0.0,54.90055684114154,3.8562656978573986e-14,394.58191935407905,1.5216127205998695e-11,1.83561603074796e-28,60,
18.6,0.0,54.90055684114154,-5.141687597143198e-14,394.5544400294431,-2.0286756706971672e-11,3.2633173879963735e-28,60,
18.7,0.0,54.90055684114154,7.069820446071898e-14,394.5270601279228,2.7892354762210256e-11,6.169709436680424e-28,60,
18.8,0.0,54.90055684114154,0.0,394.4997792897951,0.0,0.0,60,
18.9,0.0,54.90055684114154,7.069820446071898e-14,394.4725971566378,2.788850432793081e-11,6.169709436680424e-28,60,
19.0,0.0,54.90055684114154,-5.784398546786099e-14,394.44551337132594,-2.2816300543313945e-11,4.130136069182912e-28,60,
19.1,0.0,54.90055684114154,5.784398546786099e-14,394.4185275780266,2.2814739577478498e-11,4.130136069182912e-28,60,
19.2,0.0,54.90055684114154,-1.9281328489286993e-14,394.39163942219426,-7.604394753127758e-12,4.5890400768697364e-29,60,
19.3,0.0,54.90055684114154,2.570843798571599e-14,394.36484855056614,1.0138504252708509e-11,8.158293469990934e-29,60,
19.4,0.0,54.90055684114154,1.0283375194286396e-13,394.3381546111577,4.055127197289053e-11,1.3053269551985031e-27,60,
19.5,0.0,54.90055684114154,9.640664244643497e-14,394.3115572532579,3.8014253312611806e-11,1.1472600192174748e-27,60,
19.6,0.0,54.90055684114154,8.355242345357698e-14,394.28505612742447,3.294347197097594e-11,8.617197477677924e-28,60,
19.7,0.0,54.90055684114154,3.213554748214499e-14,394.2586508854797,1.2669717595776758e-11,1.2747333546860382e-28,60,
19.8,0.0,54.90055684114154,-4.4989766475002986e-14,394.23234118050544,-1.7736420966604644e-11,2.4984773751847236e-28,60,
19.9,0.0,54.90055684114154,-5.784398546786099e-14,394.20612666683877,-2.280245346225839e-11,4.130136069182765e-28,60,
20.0,0.0,54.90055684114154,8.355242345357698e-14,394.1800070000674,3.293469486180357e-11,8.617197477677924e-28,60,
20.1,0.0,54.90055684114154,1.2854218992857995e-14,394.1539818370253,5.066541599440096e-12,2.0395733674977334e-29,60,
20.2,0.0,54.90055684114154,6.4271094964289976e-15,394.1280508357878,2.5331041383357426e-12,5.098933418744153e-30,60,
20.3,0.0,54.90055684114154,4.4989766475002986e-14,394.1022136556675,1.7730566559650214e-11,2.4984773751847236e-28,60,
20.4,0.0,54.90055684114154,6.4271094964289976e-15,394.0764699572098,2.5327726223811997e-12,5.098933418744153e-30,60,
20.5,0.0,54.90055684114154,-5.784398546786099e-14,394.0508194021879,-2.2793469871098874e-11,4.130136069182912e-28,60,
20.6,0.0,54.90055684114154,-3.213554748214499e-14,394.0252616535991,-1.2662217505033839e-11,1.2747333546860835e-28,60,
20.7,0.0,54.90055684114154,7.069820446071898e-14,393.9997963756598,2.785507816164804e-11,6.169709436680424e-28,60,
20.8,0.0,54.90055684114154,-4.4989766475002986e-14,393.9744232338014,-1.7724817298412718e-11,2.4984773751847236e-28,60,
20.9,0.0,54.90055684114154,-1.9281328489286993e-14,393.94914189466573,-7.595862812943782e-12,4.5890400768697364e-29,60,
21.0,0.0,54.90055684114154,-5.784398546786099e-14,393.9239520261008,-2.278613135644014e-11,4.130136069182912e-28,60,
21.1,0.0,54.90055684114154,-7.712531395714797e-14,393.8988532971564,-3.037957272790376e-11,7.34246412299184e-28,60,
21.2,0.0,54.90055684114154,4.4989766475002986e-14,393.8738453780796,1.7720292324171234e-11,2.498477375184635e-28,60,
21.3,0.0,54.90055684114154,3.8562656978573986e-14,393.8489279403108,1.518786110954131e-11,1.83561603074796e-28,60,
21.4,0.0,54.90055684114154,1.0283375194286396e-13,393.8241006564789,4.0498409876029836e-11,1.3053269551985031e-27,60,
21.5,0.0,54.90055684114154,5.784398546786099e-14,393.79936320039747,2.27789246422167e-11,4.130136069182912e-28,60,
21.6,0.0,54.90055684114154,-9.640664244643497e-14,393.7747152470601,-3.7962498177270064e-11,1.1472600192174748e-27,60,
21.7,0.0,54.90055684114154,-8.997953295000597e-14,393.7501564726364,-3.542945517839959e-11,9.99390950073854e-28,60,
21.8,0.0,54.90055684114154,-8.355242345357698e-14,393.7256865544675,-3.2896735287549184e-11,8.617197477677924e-28,60,
21.9,0.0,54.90055684114154,-8.997953295000597e-14,393.7013051710621,-3.542505956109994e-11,9.99390950073854e-28,60,
22.0,0.0,54.90055684114154,-7.069820446071898e-14,393.677012002092,-2.783225788600882e-11,6.169709436680644e-28,60,
22.1,0.0,54.90055684114154,-7.069820446071898e-14,393.65280672838804,-2.783054661661947e-11,6.169709436680644e-28,60,
22.2,0.0,54.90055684114154,0.0,393.6286890319358,0.0,0.0,60,
22.3,0.0,54.90055684114154,0.0,393.6046585958714,0.0,0.0,60,
22.4,0.0,54.90055684114154,7.069820446071898e-14,393.5807151044775,2.7825449868252336e-11,6.169709436680424e-28,60,
22.5,0.0,54.90055684114154,1.6067773741072496e-14,393.5568582431792,6.323582552498745e-12,3.1868333867152087e-29,60,
22.6,0.0,54.90055684114154,-5.4630430719646484e-14,393.5330876985395,-2.1498882083403624e-11,3.683979395042782e-28,60,
22.7,-55000.0,55.10104299543768,-129.91502798389976,423.35364009478707,-55000.00000000009,1948.8502594888469,60,
22.8,-55000.0,55.30120990954599,-129.70816034218294,424.028834075702,-55000.00000000004,1941.5295123608298,60,
22.9,-55000.0,55.50105981265181,-129.50273721257426,424.7014478907835,-54999.99999999994,1934.2707097040754,60,
23.0,-55000.0,55.70059491204835,-129.29874440895517,425.37149336920146,-54999.99999999995,1927.0731025382095,60,
23.1,-45000.0,55.86556985003156,-106.90375981311722,420.9393577799912,-44999.99999999999,1316.576196626697,60,
23.2,-45000.0,56.03032914917922,-106.7640258476856,421.49028797583026,-44999.99999999999,1312.512656902059,60,
23.3,-45000.0,56.19487414766831,-106.62515902093116,422.0392298891317,-44999.99999999999,1308.4789766225706,60,
23.4,-25000.0,56.28850276849858,-60.671346298018925,412.0561274048445,-24999.999999999927,423.4562515934208,60,
23.5,-45000.0,56.45271990233418,-106.41270272546502,422.8818444363343,-44999.999999999985,1302.299655142551,60,
23.6,-25000.0,56.54615394414567,-60.54525909384752,412.91424587429583,-24999.9999999999,421.38438567458854,60,
23.7,-30000.0,56.65747312541215,-72.13482946067889,415.88786199810903,-29999.99999999995,597.9860097400833,60,
23.8,-20000.0,56.73259205095819,-48.67706375382988,410.8711261045704,-20000.000000000047,272.2137981099693,60,
23.9,0.0,56.73259205095819,6.451164559962801e-14,399.92080141516385,2.5799549008814264e-11,5.143684291861621e-28,60,
24.0,0.0,56.73259205095819,-2.5804658239851207e-14,399.88339455032803,-1.0318854332162794e-11,8.229894866978888e-29,60,
24.1,0.0,56.73259205095819,-3.2255822799814006e-14,399.8461223192409,-1.2897365668722191e-11,1.285921072965451e-28,60,
24.2,0.0,56.73259205095819,-9.676746839944202e-14,399.8089842373325,-3.868850324799908e-11,1.1573289656688648e-27,60,
24.3,0.0,56.73259205095819,-2.5804658239851207e-14,399.77197982177665,-1.031597931316964e-11,8.229894866978888e-29,60,
24.4,0.0,56.73259205095819,-1.2902329119925603e-14,399.7351085914853,-5.157513931836544e-12,2.0574737167446488e-29,60,
24.5,0.0,56.73259205095819,3.870698735977681e-14,399.6983700671016,1.5471119757910694e-11,1.8517263450702494e-28,60,
24.6,0.0,56.73259205095819,0.0,399.6617637709943,0.0,0.0,60,
24.7,0.0,56.73259205095819,-2.5804658239851207e-14,399.62528922725096,-1.0312194012510903e-11,8.229894866978595e-29,60,
24.8,0.0,56.73259205095819,-2.5804658239851207e-14,399.58894596167215,-1.0311256186963323e-11,8.229894866978888e-29,60,
24.9,0.0,56.73259205095819,-6.451164559962801e-14,399.5527335017651,-2.5775804342028486e-11,5.143684291861621e-28,60,
25.0,0.0,56.73259205095819,4.515815191973961e-14,399.5166513767377,1.8041433637336368e-11,2.520405303012284e-28,60,
25.1,0.0,56.73259205095819,7.741397471955362e-14,399.4806991174923,3.0925388742431154e-11,7.406905380280998e-28,60,
25.2,0.0,56.73259205095819,-5.1609316479702414e-14,399.44487625661964,-2.061507703492345e-11,3.291957946791438e-28,60,
25.3,0.0,56.73259205095819,8.386513927951641e-14,399.4091823283925,3.3496506705488405e-11,8.692826453246448e-28,60,
25.4,0.0,56.73259205095819,3.2255822799814006e-14,399.3736168687603,1.2882124616639541e-11,1.2859210729654053e-28,60,
25.5,0.0,56.73259205095819,-7.741397471955362e-14,399.3381794153423,-3.091435572581188e-11,7.406905380280998e-28,60,
25.6,0.0,56.73259205095819,7.096281015959082e-14,399.30286950742214,2.8335653725035065e-11,6.223857993152784e-28,60,
25.7,80000.0,56.3764414975869,230.78555858459592,346.6421403949131,79999.99999999994,6582.87067000058,60,
25.8,90000.0,55.964247892208384,267.1014562852736,336.9506151395776,89999.99999999996,8815.43375258009,60,
25.9,80000.0,55.60439084901315,233.1873639905138,343.0717626845959,80000.00000000004,6717.032627536425,60,
26.0,80000.0,55.24276832209188,234.33139744498305,341.39684597230564,80000.00000000001,6781.415223588951,60,
26.1,80000.0,54.87935386986798,235.4925650410818,339.7134851626588,80000.0,6847.07610836995,60,
26.2,80000.0,54.5141202799609,236.6713662597908,338.0214567747294,80000.00000000003,6914.057836861989,60,
26.3,75000.0,54.17403374753731,220.37607301048092,340.3273276243245,75000.0,5993.226558080174,60,
26.4,75000.0,53.832384528479984,221.38869394915181,338.7706872566214,74999.99999999997,6047.006943087484,60,
26.5,75000.0,53.48915105156563,222.4152930404966,337.20702823408925,74999.99999999997,6101.774635208149,60,
26.6,70000.0,53.171072817933364,206.11469539371035,339.61673555730425,70000.00000000004,5238.917582850476,60,
26.7,70000.0,52.85164937040112,206.98639400089303,338.18648002388977,69999.99999999999,5282.16025639575,60,
26.8,75000.0,52.50378462613067,225.4163542872485,332.7176514638654,74999.99999999996,6263.292828039477,60,
26.9,75000.0,52.154247055045666,226.50034606308876,331.1253218973438,75000.00000000003,6322.151953591713,60,
27.0,75000.0,51.803012045407414,227.60028624558015,329.52506887041073,75000.0,6382.158500453128,60,
27.1,75000.0,51.450054279838206,228.7166320888408,327.91668587909095,75000.00000000003,6443.35001176532,60,
27.2,80000.0,51.06666762051467,248.43455524165418,322.01639551383414,79999.99999999999,7600.356093584864,60,
